code,term
661741000000103,Other Asian
66406004,Huasteco
666871000000107,Other ethnic group
668681000000107,Other white ethnic group
66920001,Amerind
67165000,Lapps
67439005,Msutu
67931002,Aztec
68486007,Austrians
69865008,Fijian
69983001,Irani
704385002,Punjabi
704386001,Orang asli
704387005,Kadazan
704388000,Melanau
704389008,Murut
704390004,Bajau
704391000,Bidayuh
704392007,Iban
710011000000101,Slovak
71176007,Pygmies
718021000000105,Portuguese
718131000000106,Nepali
718958002,Roma
718959005,Czech Roma
718960000,Romanian Roma
718961001,Slovak Roma
718962008,Bulgarian Roma
718963003,Hungarian Roma
718964009,Polish Roma
71949006,Chippewa
72201005,Hobe
72248007,Kikuyu
72337002,Brazilian Indians
723621000000103,Ethnicity
72809004,Icelanders
728721000000100,Carer from Black and minority ethnic group
728731000000103,Carer from Black and Minority Ethnic group 
733078003,Ukrainian
733446001,Canadian
735001008,Scandinavian
73524008,Caingang
73736004,Maori
74159009,Melanuans
74302004,Apache
75301003,Mapuche
75326007,Labradors
75704009,Toba
76253004,Zulu
763726001,Refusal by patient to provide information about ethnic group
76460008,Yanomama
76574004,Swiss
76768002,Filipinos
76775001,Ugandans
76883002,Huichol
7695005,Germans
77502007,Atacamenos
77686000,Kwakiutl
77711000000105,Other white British ethnic group
79434006,Quechua
80208004,Portuguese
